2025-06-23 13:43:12,945 -0300 [AWT-EventQueue-0] WARN  (DriverManagerConnectionProviderImpl.java:75) - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2025-06-23 13:43:12,958 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:119) - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://diretor:3306/lojaalex?useSSL=false&zeroDateTimeBehavior=convertToNull&autoReconnect=true]
2025-06-23 13:43:12,959 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:128) - HHH10001001: Connection properties: {password=****, user=root}
2025-06-23 13:43:12,959 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:132) - HHH10001003: Autocommit mode: false
2025-06-23 13:43:12,972 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:322) - HHH000115: Hibernate connection pool size: 20 (min=1)
2025-06-23 13:43:34,317 -0300 [AWT-EventQueue-0] INFO  (Dialect.java:175) - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2025-06-23 13:43:34,362 -0300 [AWT-EventQueue-0] INFO  (ManagedBeanRegistryInitiator.java:76) - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
2025-06-23 13:43:36,029 -0300 [AWT-EventQueue-0] INFO  (DdlTransactionIsolatorNonJtaImpl.java:48) - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@1c76e8e8] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-06-23 13:43:36,335 -0300 [AWT-EventQueue-0] INFO  (JtaPlatformInitiator.java:52) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-06-23 13:44:00,977 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:34) - achou senha bean
2025-06-23 13:44:01,269 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:56) - achou usuario bean
2025-06-23 13:44:01,466 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-06-23 13:44:01,478 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-06-23 13:50:46,285 -0300 [AWT-EventQueue-0] INFO  (LogHelper.java:31) - HHH000204: Processing PersistenceUnitInfo [name: play]
2025-06-23 13:50:46,367 -0300 [AWT-EventQueue-0] INFO  (Version.java:44) - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-06-23 13:50:46,608 -0300 [AWT-EventQueue-0] INFO  (JavaReflectionManager.java:56) - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-06-23 13:50:47,668 -0300 [AWT-EventQueue-0] WARN  (DriverManagerConnectionProviderImpl.java:75) - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2025-06-23 13:50:47,679 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:119) - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://diretor:3306/lojaalex?useSSL=false&zeroDateTimeBehavior=convertToNull&autoReconnect=true]
2025-06-23 13:50:47,679 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:128) - HHH10001001: Connection properties: {password=****, user=root}
2025-06-23 13:50:47,680 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:132) - HHH10001003: Autocommit mode: false
2025-06-23 13:50:47,688 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:322) - HHH000115: Hibernate connection pool size: 20 (min=1)
2025-06-23 13:51:08,997 -0300 [AWT-EventQueue-0] INFO  (Dialect.java:175) - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2025-06-23 13:51:09,040 -0300 [AWT-EventQueue-0] INFO  (ManagedBeanRegistryInitiator.java:76) - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
2025-06-23 13:51:10,667 -0300 [AWT-EventQueue-0] INFO  (DdlTransactionIsolatorNonJtaImpl.java:48) - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@1c76e8e8] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-06-23 13:51:10,970 -0300 [AWT-EventQueue-0] INFO  (JtaPlatformInitiator.java:52) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-06-23 13:51:17,112 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:34) - achou senha bean
2025-06-23 13:51:17,247 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:56) - achou usuario bean
2025-06-23 13:51:17,420 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-06-23 13:51:17,433 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-06-23 13:56:32,225 -0300 [AWT-EventQueue-0] INFO  (LogHelper.java:31) - HHH000204: Processing PersistenceUnitInfo [name: play]
2025-06-23 13:56:32,310 -0300 [AWT-EventQueue-0] INFO  (Version.java:44) - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-06-23 13:56:32,535 -0300 [AWT-EventQueue-0] INFO  (JavaReflectionManager.java:56) - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-06-23 13:56:33,417 -0300 [AWT-EventQueue-0] WARN  (DriverManagerConnectionProviderImpl.java:75) - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2025-06-23 13:56:33,427 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:119) - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://diretor:3306/lojaalex?useSSL=false&zeroDateTimeBehavior=convertToNull&autoReconnect=true]
2025-06-23 13:56:33,428 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:128) - HHH10001001: Connection properties: {password=****, user=root}
2025-06-23 13:56:33,428 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:132) - HHH10001003: Autocommit mode: false
2025-06-23 13:56:33,437 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:322) - HHH000115: Hibernate connection pool size: 20 (min=1)
2025-06-23 13:56:54,760 -0300 [AWT-EventQueue-0] INFO  (Dialect.java:175) - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2025-06-23 13:56:54,810 -0300 [AWT-EventQueue-0] INFO  (ManagedBeanRegistryInitiator.java:76) - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
2025-06-23 13:56:56,426 -0300 [AWT-EventQueue-0] INFO  (DdlTransactionIsolatorNonJtaImpl.java:48) - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@b95475d] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-06-23 13:56:56,720 -0300 [AWT-EventQueue-0] INFO  (JtaPlatformInitiator.java:52) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-06-23 13:58:01,331 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:34) - achou senha bean
2025-06-23 13:58:01,653 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:56) - achou usuario bean
2025-06-23 13:58:01,820 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-06-23 13:58:01,834 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-06-23 14:00:47,034 -0300 [AWT-EventQueue-0] INFO  (LogHelper.java:31) - HHH000204: Processing PersistenceUnitInfo [name: play]
2025-06-23 14:00:47,120 -0300 [AWT-EventQueue-0] INFO  (Version.java:44) - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-06-23 14:00:47,534 -0300 [AWT-EventQueue-0] INFO  (JavaReflectionManager.java:56) - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-06-23 14:00:48,424 -0300 [AWT-EventQueue-0] WARN  (DriverManagerConnectionProviderImpl.java:75) - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2025-06-23 14:00:48,435 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:119) - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://diretor:3306/lojaalex?useSSL=false&zeroDateTimeBehavior=convertToNull&autoReconnect=true]
2025-06-23 14:00:48,435 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:128) - HHH10001001: Connection properties: {password=****, user=root}
2025-06-23 14:00:48,436 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:132) - HHH10001003: Autocommit mode: false
2025-06-23 14:00:48,442 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:322) - HHH000115: Hibernate connection pool size: 20 (min=1)
2025-06-23 14:01:09,757 -0300 [AWT-EventQueue-0] INFO  (Dialect.java:175) - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2025-06-23 14:01:09,801 -0300 [AWT-EventQueue-0] INFO  (ManagedBeanRegistryInitiator.java:76) - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
2025-06-23 14:01:11,461 -0300 [AWT-EventQueue-0] INFO  (DdlTransactionIsolatorNonJtaImpl.java:48) - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@b95475d] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-06-23 14:01:11,792 -0300 [AWT-EventQueue-0] INFO  (JtaPlatformInitiator.java:52) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-06-23 14:04:34,514 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:34) - achou senha bean
2025-06-23 14:04:34,950 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:56) - achou usuario bean
2025-06-23 14:04:35,116 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-06-23 14:04:35,128 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-06-23 14:06:57,162 -0300 [AWT-EventQueue-0] INFO  (LogHelper.java:31) - HHH000204: Processing PersistenceUnitInfo [name: play]
2025-06-23 14:06:57,263 -0300 [AWT-EventQueue-0] INFO  (Version.java:44) - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-06-23 14:06:57,504 -0300 [AWT-EventQueue-0] INFO  (JavaReflectionManager.java:56) - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-06-23 14:06:58,374 -0300 [AWT-EventQueue-0] WARN  (DriverManagerConnectionProviderImpl.java:75) - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2025-06-23 14:06:58,385 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:119) - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://diretor:3306/lojaalex?useSSL=false&zeroDateTimeBehavior=convertToNull&autoReconnect=true]
2025-06-23 14:06:58,386 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:128) - HHH10001001: Connection properties: {password=****, user=root}
2025-06-23 14:06:58,387 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:132) - HHH10001003: Autocommit mode: false
2025-06-23 14:06:58,396 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:322) - HHH000115: Hibernate connection pool size: 20 (min=1)
2025-06-23 14:07:19,696 -0300 [AWT-EventQueue-0] INFO  (Dialect.java:175) - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2025-06-23 14:07:19,740 -0300 [AWT-EventQueue-0] INFO  (ManagedBeanRegistryInitiator.java:76) - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
2025-06-23 14:07:21,593 -0300 [AWT-EventQueue-0] INFO  (DdlTransactionIsolatorNonJtaImpl.java:48) - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@b95475d] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-06-23 14:07:21,901 -0300 [AWT-EventQueue-0] INFO  (JtaPlatformInitiator.java:52) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-06-23 14:07:29,851 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:34) - achou senha bean
2025-06-23 14:07:29,991 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:56) - achou usuario bean
2025-06-23 14:07:30,162 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-06-23 14:07:30,186 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-06-23 14:16:08,824 -0300 [AWT-EventQueue-0] INFO  (LogHelper.java:31) - HHH000204: Processing PersistenceUnitInfo [name: play]
2025-06-23 14:16:08,915 -0300 [AWT-EventQueue-0] INFO  (Version.java:44) - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-06-23 14:16:09,171 -0300 [AWT-EventQueue-0] INFO  (JavaReflectionManager.java:56) - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-06-23 14:16:10,148 -0300 [AWT-EventQueue-0] WARN  (DriverManagerConnectionProviderImpl.java:75) - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2025-06-23 14:16:10,159 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:119) - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://diretor:3306/lojaalex?useSSL=false&zeroDateTimeBehavior=convertToNull&autoReconnect=true]
2025-06-23 14:16:10,161 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:128) - HHH10001001: Connection properties: {password=****, user=root}
2025-06-23 14:16:10,161 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:132) - HHH10001003: Autocommit mode: false
2025-06-23 14:16:10,168 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:322) - HHH000115: Hibernate connection pool size: 20 (min=1)
2025-06-23 14:16:31,485 -0300 [AWT-EventQueue-0] INFO  (Dialect.java:175) - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2025-06-23 14:16:31,532 -0300 [AWT-EventQueue-0] INFO  (ManagedBeanRegistryInitiator.java:76) - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
2025-06-23 14:16:33,406 -0300 [AWT-EventQueue-0] INFO  (DdlTransactionIsolatorNonJtaImpl.java:48) - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@b95475d] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-06-23 14:16:33,711 -0300 [AWT-EventQueue-0] INFO  (JtaPlatformInitiator.java:52) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-06-23 14:17:15,396 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:34) - achou senha bean
2025-06-23 14:17:15,542 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:56) - achou usuario bean
2025-06-23 14:17:15,735 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-06-23 14:17:15,753 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-09-02 15:16:14,461 -0300 [AWT-EventQueue-0] INFO  (LogHelper.java:31) - HHH000204: Processing PersistenceUnitInfo [name: play]
2025-09-02 15:16:14,573 -0300 [AWT-EventQueue-0] INFO  (Version.java:44) - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-09-02 15:16:14,832 -0300 [AWT-EventQueue-0] INFO  (JavaReflectionManager.java:56) - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-09-02 15:16:16,105 -0300 [AWT-EventQueue-0] WARN  (DriverManagerConnectionProviderImpl.java:75) - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2025-09-02 15:16:16,119 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:119) - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://diretor:3306/lojagabriel?useSSL=false&zeroDateTimeBehavior=convertToNull&autoReconnect=true]
2025-09-02 15:16:16,120 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:128) - HHH10001001: Connection properties: {password=****, user=root}
2025-09-02 15:16:16,123 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:132) - HHH10001003: Autocommit mode: false
2025-09-02 15:16:16,133 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:322) - HHH000115: Hibernate connection pool size: 20 (min=1)
2025-09-02 15:16:16,425 -0300 [AWT-EventQueue-0] INFO  (Dialect.java:175) - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2025-09-02 15:16:16,476 -0300 [AWT-EventQueue-0] INFO  (ManagedBeanRegistryInitiator.java:76) - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
2025-09-02 15:16:18,163 -0300 [AWT-EventQueue-0] INFO  (DdlTransactionIsolatorNonJtaImpl.java:48) - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@72b9be3d] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-02 15:16:18,840 -0300 [AWT-EventQueue-0] INFO  (JtaPlatformInitiator.java:52) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-09-02 15:16:30,890 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:34) - achou senha bean
2025-09-02 15:16:31,320 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:56) - achou usuario bean
2025-09-02 15:16:31,502 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-09-02 15:16:31,521 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-09-02 15:16:45,741 -0300 [AWT-EventQueue-0] WARN  (JRTextFieldFactory.java:66) - The 'isStretchWithOverflow' attribute is deprecated. Use the 'textAdjust' attribute instead.
2025-09-02 15:16:45,833 -0300 [AWT-EventQueue-0] WARN  (JRTextFieldFactory.java:66) - The 'isStretchWithOverflow' attribute is deprecated. Use the 'textAdjust' attribute instead.
2025-09-02 15:16:45,835 -0300 [AWT-EventQueue-0] WARN  (JRTextFieldFactory.java:66) - The 'isStretchWithOverflow' attribute is deprecated. Use the 'textAdjust' attribute instead.
2025-09-18 13:29:26,457 -0300 [AWT-EventQueue-0] INFO  (LogHelper.java:31) - HHH000204: Processing PersistenceUnitInfo [name: play]
2025-09-18 13:29:26,570 -0300 [AWT-EventQueue-0] INFO  (Version.java:44) - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-09-18 13:29:27,191 -0300 [AWT-EventQueue-0] INFO  (JavaReflectionManager.java:56) - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-09-18 13:29:28,557 -0300 [AWT-EventQueue-0] WARN  (DriverManagerConnectionProviderImpl.java:75) - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2025-09-18 13:29:28,569 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:119) - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://diretor:3306/lojagabriel?useSSL=false&zeroDateTimeBehavior=convertToNull&autoReconnect=true]
2025-09-18 13:29:28,569 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:128) - HHH10001001: Connection properties: {password=****, user=root}
2025-09-18 13:29:28,582 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:132) - HHH10001003: Autocommit mode: false
2025-09-18 13:29:28,593 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:322) - HHH000115: Hibernate connection pool size: 20 (min=1)
2025-09-18 13:29:28,932 -0300 [AWT-EventQueue-0] INFO  (Dialect.java:175) - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2025-09-18 13:29:28,986 -0300 [AWT-EventQueue-0] INFO  (ManagedBeanRegistryInitiator.java:76) - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
2025-09-18 13:29:32,701 -0300 [AWT-EventQueue-0] INFO  (DdlTransactionIsolatorNonJtaImpl.java:48) - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@72b9be3d] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-18 13:29:33,083 -0300 [AWT-EventQueue-0] INFO  (JtaPlatformInitiator.java:52) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-09-18 13:30:41,697 -0300 [AWT-EventQueue-0] INFO  (LogHelper.java:31) - HHH000204: Processing PersistenceUnitInfo [name: play]
2025-09-18 13:30:41,787 -0300 [AWT-EventQueue-0] INFO  (Version.java:44) - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-09-18 13:30:42,055 -0300 [AWT-EventQueue-0] INFO  (JavaReflectionManager.java:56) - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-09-18 13:30:43,206 -0300 [AWT-EventQueue-0] WARN  (DriverManagerConnectionProviderImpl.java:75) - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2025-09-18 13:30:43,219 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:119) - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://diretor:3306/lojagabriel?useSSL=false&zeroDateTimeBehavior=convertToNull&autoReconnect=true]
2025-09-18 13:30:43,220 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:128) - HHH10001001: Connection properties: {password=****, user=root}
2025-09-18 13:30:43,221 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:132) - HHH10001003: Autocommit mode: false
2025-09-18 13:30:43,227 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:322) - HHH000115: Hibernate connection pool size: 20 (min=1)
2025-09-18 13:30:43,493 -0300 [AWT-EventQueue-0] INFO  (Dialect.java:175) - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2025-09-18 13:30:43,539 -0300 [AWT-EventQueue-0] INFO  (ManagedBeanRegistryInitiator.java:76) - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
2025-09-18 13:30:45,301 -0300 [AWT-EventQueue-0] INFO  (DdlTransactionIsolatorNonJtaImpl.java:48) - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@72b9be3d] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2025-09-18 13:30:45,639 -0300 [AWT-EventQueue-0] INFO  (JtaPlatformInitiator.java:52) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-09-18 13:30:53,376 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:34) - achou senha bean
2025-09-18 13:30:53,532 -0300 [AWT-EventQueue-0] INFO  (Usuariobean.java:56) - achou usuario bean
2025-09-18 13:30:53,727 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-09-18 13:30:53,747 -0300 [AWT-EventQueue-0] INFO  (CadempBean.java:167) - listou empresa bean2 
2025-09-18 13:32:17,965 -0300 [AWT-EventQueue-0] INFO  (LogHelper.java:31) - HHH000204: Processing PersistenceUnitInfo [name: play]
2025-09-18 13:32:18,167 -0300 [AWT-EventQueue-0] INFO  (Version.java:44) - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-09-18 13:32:18,492 -0300 [AWT-EventQueue-0] INFO  (JavaReflectionManager.java:56) - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-09-18 13:32:19,402 -0300 [AWT-EventQueue-0] WARN  (DriverManagerConnectionProviderImpl.java:75) - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2025-09-18 13:32:19,412 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:119) - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://diretor:3306/lojagabriel?useSSL=false&zeroDateTimeBehavior=convertToNull&autoReconnect=true]
2025-09-18 13:32:19,415 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:128) - HHH10001001: Connection properties: {password=****, user=root}
2025-09-18 13:32:19,417 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:132) - HHH10001003: Autocommit mode: false
2025-09-18 13:32:19,425 -0300 [AWT-EventQueue-0] INFO  (DriverManagerConnectionProviderImpl.java:322) - HHH000115: Hibernate connection pool size: 20 (min=1)
2025-09-18 13:32:19,703 -0300 [AWT-EventQueue-0] INFO  (Dialect.java:175) - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2025-09-18 13:32:19,750 -0300 [AWT-EventQueue-0] INFO  (ManagedBeanRegistryInitiator.java:76) - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
2025-09-18 13:32:21,419 -0300 [AWT-EventQueue-0] INFO  (DdlTransactionIsolatorNonJtaImpl.java:48) - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@3196d3cb] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
